time,open,high,low,close,Volume
1756342200,42647,42647,42592,42612,NaN
1756342500,42612,42649,42612,42637,NaN
1756342800,42637,42637,42599,42612,NaN
1756343100,42612,42622,42572,42577,NaN
1756343400,42577,42592,42552,42589,NaN
1756343700,42589,42592,42559,42582,NaN
1756344000,42582,42602,42577,42587,NaN
1756344300,42587,42637,42582,42612,NaN
1756344600,42612,42662,42602,42657,NaN
1756344900,42657,42702,42644,42689,NaN
1756345200,42689,42692,42657,42672,NaN
1756345500,42672,42687,42662,42662,NaN
1756345800,42662,42704,42657,42699,NaN
1756346100,42699,42702,42682,42684,NaN
1756346400,42684,42697,42679,42689,NaN
1756346700,42689,42699,42682,42697,NaN
1756347000,42697,42744,42697,42717,NaN
1756347300,42717,42727,42704,42704,NaN
1756347600,42704,42732,42697,42729,NaN
1756347900,42729,42732,42712,42732,NaN
1756348200,42732,42737,42692,42697,NaN
1756348500,42697,42697,42679,42679,NaN
1756348800,42679,42682,42662,42677,NaN
1756349100,42677,42694,42677,42692,NaN
1756349400,42692,42697,42687,42697,NaN
1756349700,42697,42704,42697,42704,NaN
1756350000,42704,42712,42699,42704,NaN
1756350300,42704,42734,42704,42729,NaN
1756350600,42729,42742,42729,42729,NaN
1756350900,42729,42747,42729,42739,NaN
1756351200,42739,42747,42717,42727,NaN
1756351500,42727,42747,42724,42744,NaN
1756351800,42744,42799,42744,42782,NaN
1756352100,42782,42817,42782,42797,NaN
1756352400,42797,42797,42767,42769,NaN
1756352700,42769,42777,42747,42772,NaN
1756353000,42772,42792,42762,42787,NaN
1756353300,42787,42819,42779,42802,NaN
1756353600,42802,42802,42724,42729,NaN
1756353900,42729,42752,42724,42732,NaN
1756354200,42732,42732,42714,42714,NaN
1756354500,42714,42727,42704,42707,NaN
1756354800,42707,42722,42699,42719,NaN
1756355100,42719,42754,42717,42752,NaN
1756355400,42752,42757,42739,42744,NaN
1756355700,42744,42777,42742,42769,NaN
1756356000,42769,42777,42764,42774,NaN
1756356300,42774,42784,42762,42769,NaN
1756356600,42769,42784,42769,42774,NaN
1756356900,42774,42784,42772,42784,NaN
1756357200,42784,42787,42757,42784,NaN
1756357500,42784,42787,42777,42787,NaN
1756357800,42787,42809,42782,42792,NaN
1756358100,42792,42807,42782,42802,NaN
1756358400,42802,42802,42784,42787,NaN
1756358700,42787,42789,42769,42774,NaN
1756359000,42774,42779,42764,42774,NaN
1756359300,42774,42802,42774,42799,NaN
1756359600,42799,42812,42789,42802,NaN
1756359900,42802,42814,42792,42812,NaN
1756360200,42812,42814,42804,42814,NaN
1756360500,42814,42822,42804,42807,NaN
1756360800,42807,42809,42787,42799,NaN
1756361100,42799,42802,42789,42789,NaN
1756361400,42789,42824,42789,42814,NaN
1756361700,42814,42819,42799,42804,NaN
1756362000,42804,42824,42802,42809,NaN
1756362300,42809,42852,42789,42842,NaN
1756362600,42842,42867,42822,42849,NaN
1756362900,42849,42909,42849,42904,NaN
1756363200,42904,42924,42894,42919,NaN
1756363500,42919,42929,42919,42919,NaN
1756363800,42919,42944,42919,42932,NaN
1756364100,42932,42934,42917,42919,NaN
1756364400,42919,42954.5,42919,42944.5,NaN
1756364700,42944.5,42951.5,42929.5,42939.5,NaN
1756365000,42939.5,42974.5,42939.5,42971.5,NaN
1756365300,42971.5,42994.5,42964.5,42976.5,NaN
1756365600,42976.5,43034.5,42976.5,43019.5,NaN
1756365900,43019.5,43019.5,42984.5,43006.5,NaN
1756366200,43006.5,43006.5,42969.5,42971.5,NaN
1756366500,42971.5,42971.5,42934.5,42934.5,NaN
1756366800,42934.5,42936.5,42909.5,42909.5,NaN
1756367100,42909.5,42931.5,42909.5,42924.5,NaN
1756367400,42924.5,42939.5,42919.5,42936.5,NaN
1756367700,42936.5,42974.5,42936.5,42971.5,NaN
1756368000,42971.5,42979.5,42951.5,42969.5,NaN
1756368300,42969.5,42984.5,42964.5,42979.5,NaN
1756368600,42979.5,43026.5,42964.5,43014.5,NaN
1756368900,43014.5,43034.5,43009.5,43014.5,NaN
1756369200,43014.5,43021.5,42999.5,43004.5,NaN
1756369500,43004.5,43004.5,42976.5,42984.5,NaN
1756369800,42984.5,42989.5,42966.5,42974.5,NaN
1756370100,42974.5,42974.5,42946.5,42949.5,NaN
1756370400,42949.5,42954.5,42936.5,42941.5,NaN
1756370700,42941.5,42941.5,42926.5,42926.5,NaN
1756371000,42926.5,42934.5,42909.5,42909.5,NaN
1756371300,42909.5,42921.5,42909.5,42919.5,NaN
1756371600,42919.5,42934.5,42906.5,42929.5,NaN
1756371900,42929.5,42941.5,42919.5,42941.5,NaN
1756372200,42941.5,42951.5,42924.5,42929.5,NaN
1756372500,42929.5,42929.5,42901.5,42906.5,NaN
1756372800,42906.5,42911.5,42884.5,42884.5,NaN
1756373100,42884.5,42884.5,42869.5,42871.5,NaN
1756373400,42871.5,42876.5,42864.5,42869.5,NaN
1756373700,42869.5,42874.5,42859.5,42864.5,NaN
1756374000,42864.5,42864.5,42836.5,42839.5,NaN
1756374300,42839.5,42849.5,42819.5,42821.5,NaN
1756374600,42821.5,42839.5,42821.5,42834.5,NaN
1756374900,42834.5,42849.5,42829.5,42836.5,NaN
1756375200,42836.5,42839.5,42816.5,42826.5,NaN
1756375500,42826.5,42834.5,42821.5,42829.5,NaN
1756375800,42829.5,42841.5,42819.5,42841.5,NaN
1756376100,42841.5,42849.5,42836.5,42839.5,NaN
1756376400,42839.5,42841.5,42819.5,42826.5,NaN
1756376700,42826.5,42831.5,42814.5,42819.5,NaN
1756377000,42819.5,42829.5,42816.5,42824.5,NaN
1756377300,42824.5,42831.5,42784.5,42784.5,NaN
1756377600,42784.5,42784.5,42749.5,42756.5,NaN
1756377900,42756.5,42794.5,42756.5,42789.5,NaN
